id_animal,fazenda,raca,categoria,idade_anos,ecc,dpp,peso_kg,touro,protocolo,thi,resultado_prenhez,perda_gestacional,custo_protocolo,custo_manutencao_dia,custo_nutricional,valor_bezerro,dias_abertos
BOV-04459,Fazenda Boa Vista,Brangus,Multípara,11.3,4.5,85,386,Touro_E,Monta Natural,71.6,1,0,15,8.48,486.44,2632,85
BOV-04460,Fazenda São José,Hereford,Multípara,9.4,4.6,66,496,Touro_I,IATF + Repasse,80.5,1,1,60,7.83,599.03,2738,66
BOV-04461,Fazenda Boa Vista,Angus,Primípara,3.4,4.3,92,470,Touro_B,IATF,67.5,1,0,45,7.32,629.1,2806,92
BOV-04462,Fazenda São José,Nelore,Multípara,8.6,3.6,74,393,Touro_B,IATF + Repasse,69.1,0,0,60,9.85,506.88,2161,365
BOV-04463,Fazenda Nova Aliança,Nelore,Novilha,2.6,6.3,0,326,Touro_H,IATF + Repasse,60.1,1,0,60,7.21,323.67,2346,0
BOV-04464,Fazenda Santa Helena,Nelore,Multípara,10.2,6.6,66,439,Touro_L,Monta Natural,81.8,1,0,15,8.96,609.57,2102,66
BOV-04465,Fazenda Esperança,Nelore,Multípara,11.4,6.5,70,457,Touro_C,IATF,62.0,1,0,45,7.4,518.78,2496,70
BOV-04466,Fazenda Boa Vista,Brangus,Novilha,2.1,5.8,0,310,Touro_C,IATF,65.2,1,0,45,7.5,450.45,3001,0
BOV-04467,Fazenda Santa Helena,Nelore,Multípara,6.3,4.5,66,445,Touro_F,IATF,73.4,1,0,45,8.73,530.54,2115,66
BOV-04468,Fazenda Santa Helena,Nelore,Primípara,3.8,5.7,75,372,Touro_F,Monta Natural,84.3,0,0,15,9.45,373.33,2368,365
BOV-04469,Fazenda Nova Aliança,Brangus,Novilha,2.1,6.5,0,425,Touro_F,IATF,60.6,1,0,45,7.14,606.62,2503,0
BOV-04470,Fazenda Nova Aliança,Hereford,Primípara,3.7,5.2,66,366,Touro_E,IATF + Repasse,74.2,1,0,60,8.25,504.49,2504,66
BOV-04471,Fazenda Nova Aliança,Angus,Novilha,2.1,7.4,0,498,Touro_D,IATF,63.5,1,0,45,9.66,728.5,2627,0
BOV-04472,Fazenda Nova Aliança,Brangus,Primípara,2.8,5.0,64,395,Touro_L,Monta Natural,82.1,0,0,15,8.54,563.06,2379,365
BOV-04473,Fazenda Santa Helena,Nelore,Primípara,3.4,4.7,105,447,Touro_I,Monta Natural,73.0,1,0,15,9.26,434.32,1746,105
BOV-04474,Fazenda Boa Vista,Nelore,Multípara,9.5,5.0,71,417,Touro_K,IATF,81.3,1,0,45,5.9,571.59,2874,71
BOV-04475,Fazenda São José,Nelore,Multípara,10.4,3.6,45,387,Touro_D,TE,67.4,1,0,180,7.01,470.56,2184,45
BOV-04476,Fazenda São José,Angus,Multípara,7.9,6.3,53,491,Touro_A,IATF + Repasse,69.3,1,0,60,8.9,531.42,2893,53
BOV-04477,Fazenda Boa Vista,Senepol,Novilha,1.7,5.9,0,401,Touro_H,IATF,66.4,1,0,45,8.11,322.94,2333,0
BOV-04478,Fazenda Boa Vista,Nelore,Multípara,7.3,6.1,86,358,Touro_K,IATF + Repasse,80.7,0,0,60,6.63,461.22,2105,365
BOV-04479,Fazenda São José,Angus,Multípara,10.3,7.7,41,508,Touro_H,IATF + Repasse,80.5,1,0,60,8.66,710.04,2430,41
BOV-04480,Fazenda São José,Nelore,Novilha,2.1,5.7,0,340,Touro_K,IATF + Repasse,68.1,1,0,60,8.16,415.79,2441,0
BOV-04481,Fazenda Santa Helena,Angus,Multípara,9.6,2.7,30,503,Touro_C,Monta Natural,77.9,0,0,15,7.93,511.8,2652,365
BOV-04482,Fazenda São José,Nelore,Novilha,2.3,6.4,0,340,Touro_I,IATF + Repasse,71.4,1,0,60,8.72,285.72,2774,0
BOV-04483,Fazenda São José,Nelore,Multípara,5.9,5.7,30,397,Touro_G,IATF + Repasse,60.3,0,0,60,10.05,500.73,2061,365
BOV-04484,Fazenda São José,Hereford,Primípara,4.1,4.3,35,395,Touro_G,Monta Natural,75.0,0,0,15,10.38,427.63,2826,365
BOV-04485,Fazenda Santa Helena,Angus,Primípara,2.7,5.4,44,477,Touro_E,IATF,77.1,0,0,45,7.78,547.5,2492,365
BOV-04486,Fazenda Esperança,Angus,Multípara,8.2,6.4,30,507,Touro_L,IATF,78.6,0,0,45,6.2,605.87,2809,365
BOV-04487,Fazenda Santa Helena,Nelore,Primípara,2.9,4.1,97,416,Touro_L,Monta Natural,72.4,1,0,15,7.89,556.61,1672,97
BOV-04488,Fazenda Boa Vista,Nelore,Novilha,1.6,5.8,0,357,Touro_C,IATF + Repasse,70.0,0,0,60,6.98,419.74,1868,365
BOV-04489,Fazenda Esperança,Nelore,Multípara,8.0,7.3,58,458,Touro_J,IATF + Repasse,69.0,1,0,60,7.92,535.04,2598,58
BOV-04490,Fazenda São José,Hereford,Multípara,8.0,4.6,50,526,Touro_L,Monta Natural,77.4,0,0,15,8.01,598.0,3146,365
BOV-04491,Fazenda Boa Vista,Senepol,Multípara,9.7,5.6,30,365,Touro_E,IATF,74.5,0,0,45,9.5,401.27,2541,365
BOV-04492,Fazenda Esperança,Angus,Primípara,4.0,2.4,67,356,Touro_C,Monta Natural,68.2,1,1,15,7.14,440.05,2821,67
BOV-04493,Fazenda São José,Nelore,Novilha,2.6,4.8,0,409,Touro_C,IATF,73.7,0,0,45,9.08,334.19,2475,365
BOV-04494,Fazenda Esperança,Hereford,Multípara,7.3,5.7,30,416,Touro_A,Monta Natural,76.3,1,0,15,7.93,543.4,2785,30
BOV-04495,Fazenda Esperança,Angus,Novilha,2.4,7.0,0,357,Touro_D,IATF + Repasse,76.5,1,0,60,6.42,364.24,2579,0
BOV-04496,Fazenda São José,Angus,Novilha,2.4,4.9,0,388,Touro_I,IATF + Repasse,72.0,1,0,60,10.09,411.61,3037,0
BOV-04497,Fazenda São José,Nelore,Primípara,3.3,5.1,62,324,Touro_L,IATF + Repasse,79.5,0,0,60,10.74,398.51,2387,365
BOV-04498,Fazenda Santa Helena,Brangus,Novilha,2.4,5.7,0,365,Touro_F,IATF + Repasse,67.3,1,0,60,7.64,355.2,3028,0
BOV-04499,Fazenda Boa Vista,Angus,Novilha,2.9,6.8,0,362,Touro_F,TE,72.3,1,0,180,7.82,456.53,3148,0
BOV-04500,Fazenda Boa Vista,Hereford,Primípara,2.9,3.8,111,431,Touro_F,IATF + Repasse,77.6,0,0,60,6.64,383.32,2159,365
BOV-04501,Fazenda São José,Hereford,Novilha,2.9,6.3,0,401,Touro_E,IATF + Repasse,73.9,0,0,60,8.51,503.11,2425,365
BOV-04502,Fazenda São José,Nelore,Novilha,1.6,5.5,0,326,Touro_B,IATF + Repasse,72.5,1,0,60,8.88,424.48,3030,0
BOV-04503,Fazenda Boa Vista,Brangus,Novilha,2.0,6.2,0,364,Touro_E,IATF + Repasse,67.5,1,0,60,6.99,469.44,2492,0
BOV-04504,Fazenda Santa Helena,Hereford,Novilha,1.9,6.1,0,400,Touro_K,IATF,64.3,1,0,45,8.86,536.77,2695,0
BOV-04505,Fazenda São José,Nelore,Multípara,9.0,5.2,76,462,Touro_J,IATF + Repasse,67.9,0,0,60,9.75,536.76,2182,365
BOV-04506,Fazenda Boa Vista,Nelore,Multípara,5.0,6.1,54,484,Touro_C,IATF,79.0,1,0,45,6.72,680.18,2105,54
BOV-04507,Fazenda Esperança,Nelore,Primípara,4.3,5.0,83,381,Touro_J,IATF,68.1,0,0,45,7.45,367.09,2810,365
BOV-04508,Fazenda Santa Helena,Angus,Primípara,4.2,4.9,59,523,Touro_K,Monta Natural,72.0,0,0,15,9.89,558.74,2853,365
BOV-04509,Fazenda São José,Nelore,Novilha,2.5,5.7,0,375,Touro_B,IATF,83.9,0,0,45,8.12,551.08,1911,365
BOV-04510,Fazenda Nova Aliança,Angus,Novilha,2.2,6.1,0,351,Touro_L,Monta Natural,78.2,1,0,15,8.43,474.64,2716,0
BOV-04511,Fazenda Santa Helena,Nelore,Primípara,4.4,5.2,53,340,Touro_D,IATF + Repasse,71.1,1,0,60,7.36,448.74,2507,53
BOV-04512,Fazenda São José,Hereford,Primípara,4.2,4.0,104,417,Touro_J,IATF,70.5,0,0,45,9.71,541.2,2471,365
BOV-04513,Fazenda Santa Helena,Nelore,Multípara,8.0,5.1,31,478,Touro_I,IATF + Repasse,80.6,1,1,60,8.35,419.37,2411,31
BOV-04514,Fazenda São José,Nelore,Multípara,9.6,4.2,51,400,Touro_G,TE,69.9,0,0,180,8.59,586.18,2030,365
BOV-04515,Fazenda São José,Angus,Primípara,3.6,5.0,76,374,Touro_J,IATF + Repasse,72.0,1,0,60,7.55,375.77,2758,76
BOV-04516,Fazenda Boa Vista,Angus,Novilha,2.4,5.5,0,391,Touro_I,IATF,70.9,1,0,45,7.12,352.31,3216,0
BOV-04517,Fazenda São José,Nelore,Multípara,6.6,6.4,36,341,Touro_C,IATF + Repasse,81.8,0,0,60,8.95,277.25,2451,365
BOV-04518,Fazenda Nova Aliança,Nelore,Primípara,3.4,5.7,83,348,Touro_B,IATF,72.0,1,0,45,8.55,372.61,2392,83
BOV-04519,Fazenda Santa Helena,Nelore,Multípara,4.6,4.4,52,397,Touro_I,Monta Natural,70.1,1,0,15,7.49,504.52,1921,52
BOV-04520,Fazenda Santa Helena,Brangus,Primípara,3.2,5.0,83,436,Touro_F,Monta Natural,76.2,1,0,15,9.89,468.37,2937,83
BOV-04521,Fazenda Nova Aliança,Brangus,Multípara,9.6,6.3,74,501,Touro_J,TE,83.7,1,0,180,7.39,684.43,2324,74
BOV-04522,Fazenda São José,Angus,Multípara,11.6,5.3,53,508,Touro_D,IATF + Repasse,64.7,1,0,60,8.05,470.97,2759,53
BOV-04523,Fazenda Nova Aliança,Brangus,Multípara,11.7,4.6,102,413,Touro_D,IATF + Repasse,74.1,1,0,60,8.75,379.47,2676,102
BOV-04524,Fazenda São José,Brangus,Primípara,3.6,3.9,56,415,Touro_J,Monta Natural,67.0,0,0,15,8.53,409.37,3023,365
BOV-04525,Fazenda Esperança,Nelore,Primípara,3.7,5.9,96,393,Touro_J,Monta Natural,80.6,0,0,15,9.08,329.33,2319,365
BOV-04526,Fazenda Boa Vista,Senepol,Primípara,2.9,5.9,93,400,Touro_F,TE,65.3,1,0,180,5.55,554.94,2608,93
BOV-04527,Fazenda Esperança,Hereford,Multípara,9.6,5.3,104,459,Touro_G,IATF,76.9,1,0,45,7.32,410.56,2501,104
BOV-04528,Fazenda Nova Aliança,Nelore,Primípara,2.6,5.8,73,321,Touro_L,IATF,67.6,1,0,45,9.38,342.2,2564,73
BOV-04529,Fazenda São José,Nelore,Novilha,1.9,3.6,0,294,Touro_K,IATF,81.9,1,0,45,9.09,330.48,2252,0
BOV-04530,Fazenda Santa Helena,Nelore,Primípara,3.8,6.3,54,374,Touro_J,IATF,86.5,0,0,45,7.61,360.7,1696,365
BOV-04531,Fazenda Boa Vista,Nelore,Novilha,2.0,5.9,0,250,Touro_E,Monta Natural,79.4,0,0,15,7.07,354.8,2957,365
BOV-04532,Fazenda Santa Helena,Brangus,Primípara,2.6,5.1,111,456,Touro_H,IATF,71.7,0,0,45,8.42,599.65,2367,365
BOV-04533,Fazenda Santa Helena,Angus,Multípara,10.7,5.1,51,425,Touro_J,TE,64.8,1,0,180,9.59,348.37,2388,51
BOV-04534,Fazenda Boa Vista,Hereford,Primípara,3.1,6.4,53,467,Touro_L,IATF + Repasse,73.2,1,0,60,8.74,517.0,2583,53
BOV-04535,Fazenda São José,Brangus,Novilha,1.6,5.2,0,404,Touro_A,IATF + Repasse,73.6,1,0,60,8.79,362.16,2984,0
BOV-04536,Fazenda São José,Brangus,Multípara,4.6,7.3,55,438,Touro_A,IATF + Repasse,86.0,0,0,60,8.75,546.3,3317,365
BOV-04537,Fazenda Boa Vista,Brangus,Multípara,6.0,6.0,35,500,Touro_D,IATF + Repasse,72.8,1,0,60,6.58,572.64,2673,35
BOV-04538,Fazenda São José,Nelore,Multípara,5.4,6.2,73,450,Touro_H,IATF + Repasse,67.7,1,0,60,9.25,614.68,2421,73
BOV-04539,Fazenda Santa Helena,Nelore,Primípara,4.0,4.7,57,378,Touro_K,IATF,73.2,0,0,45,9.04,483.43,2080,365
BOV-04540,Fazenda Santa Helena,Brangus,Multípara,6.6,3.9,52,443,Touro_H,IATF,69.7,0,0,45,8.82,608.23,3042,365
BOV-04541,Fazenda Santa Helena,Nelore,Primípara,4.1,5.9,89,434,Touro_F,TE,71.4,0,0,180,7.16,613.43,2036,365
BOV-04542,Fazenda São José,Nelore,Novilha,1.8,6.2,0,349,Touro_E,IATF + Repasse,85.0,1,0,60,7.93,323.33,2478,0
BOV-04543,Fazenda Santa Helena,Hereford,Novilha,2.2,7.1,0,432,Touro_J,IATF,66.9,0,0,45,9.8,522.07,3413,365
BOV-04544,Fazenda Boa Vista,Brangus,Primípara,3.9,4.8,82,334,Touro_J,Monta Natural,77.8,1,0,15,5.71,304.42,2939,82
BOV-04545,Fazenda Boa Vista,Nelore,Novilha,2.5,5.7,0,344,Touro_B,TE,70.1,1,1,180,6.53,333.8,2312,0
BOV-04546,Fazenda Esperança,Brangus,Multípara,8.8,7.2,60,397,Touro_E,TE,71.8,1,0,180,9.39,380.8,2437,60
BOV-04547,Fazenda Santa Helena,Hereford,Novilha,2.9,7.5,0,389,Touro_L,Monta Natural,71.9,0,0,15,8.61,407.35,2618,365
BOV-04548,Fazenda São José,Nelore,Primípara,3.0,5.0,73,419,Touro_E,IATF + Repasse,66.2,1,0,60,9.11,566.28,1692,73
BOV-04549,Fazenda São José,Nelore,Primípara,3.5,4.2,70,460,Touro_B,Monta Natural,75.5,1,0,15,8.57,470.19,2327,70
BOV-04550,Fazenda Esperança,Senepol,Primípara,4.3,5.8,61,372,Touro_H,Monta Natural,58.5,1,0,15,7.92,491.63,2602,61
BOV-04551,Fazenda Nova Aliança,Nelore,Multípara,4.6,5.2,59,399,Touro_J,Monta Natural,70.2,0,0,15,8.96,319.43,1850,365
BOV-04552,Fazenda Santa Helena,Nelore,Novilha,1.6,6.5,0,336,Touro_E,IATF + Repasse,73.8,1,0,60,8.9,404.89,2308,0
BOV-04553,Fazenda Santa Helena,Angus,Multípara,5.9,5.2,72,441,Touro_E,IATF + Repasse,75.5,1,0,60,8.28,439.61,2758,72
BOV-04554,Fazenda Nova Aliança,Brangus,Primípara,3.8,6.6,67,469,Touro_L,IATF,75.2,1,0,45,7.65,618.76,2237,67
BOV-04555,Fazenda São José,Nelore,Multípara,6.1,4.7,70,417,Touro_A,Monta Natural,65.2,0,0,15,8.97,622.9,2035,365
BOV-04556,Fazenda São José,Nelore,Multípara,5.5,6.1,39,425,Touro_A,Monta Natural,69.5,1,0,15,9.41,498.36,1870,39
BOV-04557,Fazenda São José,Nelore,Multípara,7.7,4.9,44,445,Touro_K,Monta Natural,72.8,1,0,15,6.87,522.01,2139,44
BOV-04558,Fazenda Esperança,Senepol,Multípara,8.9,5.2,41,437,Touro_A,IATF,67.5,1,0,45,7.93,647.67,2546,41
BOV-04559,Fazenda Nova Aliança,Nelore,Multípara,6.0,5.0,45,387,Touro_H,IATF + Repasse,73.1,1,0,60,8.86,406.91,1948,45
BOV-04560,Fazenda Nova Aliança,Angus,Primípara,3.1,5.7,95,447,Touro_J,IATF,75.2,0,0,45,7.76,481.6,2321,365
BOV-04561,Fazenda Esperança,Senepol,Primípara,3.7,5.9,84,376,Touro_B,IATF + Repasse,68.7,1,0,60,6.82,484.15,2724,84
BOV-04562,Fazenda Boa Vista,Nelore,Multípara,11.6,6.2,33,424,Touro_H,Monta Natural,75.9,1,0,15,6.11,485.58,1908,33
BOV-04563,Fazenda Nova Aliança,Senepol,Multípara,9.4,5.4,70,480,Touro_L,IATF + Repasse,70.5,1,0,60,6.03,642.34,2699,70
BOV-04564,Fazenda Santa Helena,Senepol,Novilha,2.7,6.1,0,313,Touro_F,IATF + Repasse,67.1,1,0,60,8.51,340.53,2486,0
BOV-04565,Fazenda Santa Helena,Hereford,Primípara,3.2,5.9,62,379,Touro_E,Monta Natural,79.9,1,0,15,8.78,485.97,2873,62
BOV-04566,Fazenda Nova Aliança,Nelore,Multípara,6.2,6.6,42,422,Touro_F,IATF,69.1,1,0,45,8.82,565.09,2135,42
BOV-04567,Fazenda Boa Vista,Brangus,Primípara,3.4,2.3,40,399,Touro_D,Monta Natural,63.4,0,0,15,9.5,498.74,3003,365
BOV-04568,Fazenda Santa Helena,Brangus,Primípara,4.1,4.7,89,431,Touro_L,TE,68.9,1,0,180,8.59,405.8,3310,89
BOV-04569,Fazenda Santa Helena,Senepol,Primípara,3.4,4.8,42,423,Touro_K,IATF,73.5,0,0,45,9.56,491.26,2648,365
BOV-04570,Fazenda Nova Aliança,Nelore,Multípara,10.8,6.3,58,334,Touro_C,IATF,74.0,1,0,45,6.39,493.16,1625,58
BOV-04571,Fazenda São José,Brangus,Multípara,11.9,5.4,36,488,Touro_K,TE,65.5,1,0,180,8.53,426.01,2891,36
BOV-04572,Fazenda Esperança,Nelore,Primípara,2.6,5.7,85,343,Touro_D,IATF + Repasse,75.7,1,0,60,8.51,443.72,2017,85
BOV-04573,Fazenda Santa Helena,Nelore,Novilha,1.6,5.1,0,339,Touro_I,Monta Natural,71.7,0,0,15,8.65,458.22,1500,365
BOV-04574,Fazenda Esperança,Angus,Novilha,1.7,6.2,0,374,Touro_H,IATF + Repasse,63.3,1,0,60,8.62,475.92,2725,0
BOV-04575,Fazenda Esperança,Hereford,Novilha,2.1,6.7,0,368,Touro_K,Monta Natural,62.0,1,0,15,8.6,323.41,3085,0
BOV-04576,Fazenda Boa Vista,Angus,Multípara,5.0,3.7,51,548,Touro_H,Monta Natural,73.3,1,0,15,8.71,467.09,3101,51
BOV-04577,Fazenda Boa Vista,Angus,Primípara,4.2,7.5,67,463,Touro_A,Monta Natural,70.1,1,0,15,7.75,534.62,2692,67
BOV-04578,Fazenda Santa Helena,Senepol,Novilha,1.5,7.0,0,396,Touro_E,Monta Natural,66.7,1,0,15,8.36,405.78,3051,0
BOV-04579,Fazenda Nova Aliança,Nelore,Multípara,6.5,5.5,57,426,Touro_F,IATF + Repasse,68.3,1,0,60,8.89,457.25,1958,57
BOV-04580,Fazenda São José,Brangus,Multípara,5.5,4.5,67,485,Touro_I,IATF,71.4,1,0,45,8.01,480.62,3191,67
BOV-04581,Fazenda Nova Aliança,Nelore,Primípara,4.4,4.8,70,407,Touro_J,IATF,71.3,1,0,45,10.12,559.13,2045,70
BOV-04582,Fazenda Boa Vista,Nelore,Primípara,3.8,5.1,69,400,Touro_J,IATF + Repasse,71.3,1,0,60,6.51,558.01,2086,69
BOV-04583,Fazenda Esperança,Brangus,Multípara,11.3,6.0,47,504,Touro_F,IATF,71.1,1,0,45,7.48,408.96,2033,47
BOV-04584,Fazenda Esperança,Senepol,Primípara,4.4,6.5,38,416,Touro_A,IATF + Repasse,83.8,0,0,60,7.8,569.64,2391,365
BOV-04585,Fazenda Esperança,Angus,Multípara,8.0,4.9,32,571,Touro_A,IATF,68.9,0,0,45,8.18,725.94,2935,365
BOV-04586,Fazenda Nova Aliança,Brangus,Primípara,3.0,5.6,84,468,Touro_L,IATF,76.4,1,0,45,9.24,523.26,2541,84
BOV-04587,Fazenda Boa Vista,Nelore,Multípara,5.5,3.9,52,374,Touro_G,IATF,75.6,0,0,45,6.22,320.86,1722,365
BOV-04588,Fazenda Santa Helena,Nelore,Multípara,5.8,5.0,43,413,Touro_C,IATF,68.5,1,0,45,7.32,523.72,2271,43
BOV-04589,Fazenda Esperança,Angus,Multípara,9.7,6.0,30,496,Touro_G,IATF,61.8,0,0,45,6.65,488.24,2807,365
BOV-04590,Fazenda Esperança,Nelore,Multípara,4.3,6.3,30,422,Touro_E,IATF,69.5,0,0,45,7.69,499.97,2223,365
BOV-04591,Fazenda São José,Nelore,Multípara,4.4,4.6,42,447,Touro_A,Monta Natural,62.1,0,0,15,9.67,426.99,2427,365
BOV-04592,Fazenda Santa Helena,Angus,Multípara,8.9,5.0,82,512,Touro_K,IATF,61.1,1,0,45,9.12,724.22,2804,82
BOV-04593,Fazenda São José,Nelore,Novilha,2.5,7.2,0,286,Touro_H,IATF,68.9,0,0,45,9.34,298.7,2252,365
BOV-04594,Fazenda Boa Vista,Nelore,Primípara,3.8,6.2,58,441,Touro_I,Monta Natural,72.5,1,0,15,7.32,564.78,2650,58
BOV-04595,Fazenda Boa Vista,Angus,Multípara,7.0,5.8,70,460,Touro_F,IATF + Repasse,70.7,1,0,60,8.1,526.92,2607,70
BOV-04596,Fazenda São José,Angus,Multípara,10.4,2.8,44,456,Touro_B,IATF,62.2,0,0,45,9.85,656.66,3069,365
BOV-04597,Fazenda Esperança,Senepol,Novilha,2.3,8.0,0,336,Touro_I,IATF,64.7,1,0,45,6.08,322.4,2542,0
BOV-04598,Fazenda Santa Helena,Brangus,Novilha,1.7,6.0,0,412,Touro_B,IATF,72.9,1,0,45,8.96,605.11,2428,0
BOV-04599,Fazenda Boa Vista,Angus,Multípara,10.4,5.1,75,469,Touro_F,IATF + Repasse,75.7,0,0,60,7.6,622.19,3223,365
BOV-04600,Fazenda Boa Vista,Senepol,Primípara,4.4,4.5,62,383,Touro_J,IATF + Repasse,67.0,1,0,60,6.28,494.35,2299,62
BOV-04601,Fazenda Santa Helena,Hereford,Primípara,2.6,5.4,45,423,Touro_D,IATF,71.8,1,0,45,9.3,587.3,2886,45
BOV-04602,Fazenda Esperança,Nelore,Multípara,7.1,6.0,53,348,Touro_F,TE,73.2,1,0,180,7.45,437.15,1881,53
BOV-04603,Fazenda Nova Aliança,Nelore,Multípara,7.9,6.6,105,386,Touro_D,TE,82.4,0,0,180,8.74,338.57,1838,365
BOV-04604,Fazenda Boa Vista,Brangus,Novilha,1.7,5.3,0,330,Touro_K,IATF,81.5,1,0,45,5.71,425.34,2885,0
BOV-04605,Fazenda Esperança,Angus,Novilha,2.8,5.8,0,389,Touro_C,IATF,75.6,1,0,45,6.43,430.39,2161,0
BOV-04606,Fazenda Nova Aliança,Hereford,Novilha,1.9,7.6,0,417,Touro_L,IATF,59.7,0,0,45,9.0,495.17,2292,365
BOV-04607,Fazenda Esperança,Brangus,Primípara,4.1,5.2,105,452,Touro_K,IATF + Repasse,80.9,1,1,60,8.31,490.8,3030,105
BOV-04608,Fazenda Santa Helena,Brangus,Multípara,9.4,5.3,72,510,Touro_H,Monta Natural,74.8,0,0,15,6.41,469.09,3279,365
BOV-04609,Fazenda Nova Aliança,Senepol,Primípara,3.7,4.1,67,451,Touro_E,IATF,68.1,0,0,45,7.82,513.85,2879,365
BOV-04610,Fazenda Boa Vista,Angus,Novilha,1.8,6.4,0,379,Touro_A,TE,83.8,0,0,180,4.59,319.87,2454,365
BOV-04611,Fazenda Boa Vista,Nelore,Novilha,1.8,6.8,0,341,Touro_H,Monta Natural,70.1,1,0,15,9.0,285.62,2357,0
BOV-04612,Fazenda Santa Helena,Hereford,Novilha,1.6,6.7,0,389,Touro_C,IATF + Repasse,84.9,1,1,60,7.97,456.39,2263,0
BOV-04613,Fazenda São José,Nelore,Multípara,5.9,5.2,67,334,Touro_D,IATF + Repasse,65.2,1,0,60,8.7,309.36,2128,67
BOV-04614,Fazenda Santa Helena,Brangus,Primípara,3.2,5.4,76,381,Touro_I,IATF + Repasse,69.4,1,0,60,7.77,471.13,2404,76
BOV-04615,Fazenda Santa Helena,Senepol,Multípara,10.7,7.5,59,433,Touro_C,IATF,59.7,1,1,45,8.17,404.27,2919,59
BOV-04616,Fazenda Boa Vista,Brangus,Multípara,6.9,6.8,71,453,Touro_E,Monta Natural,69.2,0,0,15,6.41,617.74,2572,365
BOV-04617,Fazenda Esperança,Angus,Primípara,4.0,4.2,74,470,Touro_L,IATF + Repasse,79.2,1,0,60,8.7,424.12,2106,74
BOV-04618,Fazenda Nova Aliança,Angus,Multípara,7.5,2.4,52,499,Touro_H,IATF,68.7,0,0,45,7.83,554.28,2954,365
BOV-04619,Fazenda Boa Vista,Nelore,Novilha,2.7,6.2,0,269,Touro_F,IATF,67.0,0,0,45,6.43,302.9,2090,365
BOV-04620,Fazenda Nova Aliança,Nelore,Multípara,11.8,6.5,30,441,Touro_C,IATF,79.5,1,0,45,8.43,544.23,2070,30
BOV-04621,Fazenda Nova Aliança,Brangus,Primípara,3.0,3.9,60,437,Touro_H,IATF + Repasse,72.9,1,0,60,6.05,472.66,3021,60
BOV-04622,Fazenda Esperança,Brangus,Multípara,10.9,5.5,79,485,Touro_E,IATF + Repasse,72.8,1,0,60,6.88,610.99,2625,79
BOV-04623,Fazenda Santa Helena,Brangus,Novilha,2.4,5.8,0,423,Touro_F,IATF + Repasse,65.4,1,0,60,8.27,565.35,2185,0
BOV-04624,Fazenda Esperança,Nelore,Multípara,10.5,5.6,59,414,Touro_K,TE,65.9,1,0,180,6.36,366.81,2046,59
BOV-04625,Fazenda Nova Aliança,Angus,Novilha,2.5,5.6,0,450,Touro_C,IATF,70.5,0,0,45,8.54,383.12,2635,365
BOV-04626,Fazenda Esperança,Hereford,Multípara,7.4,7.0,67,434,Touro_H,Monta Natural,60.4,1,0,15,7.44,553.01,2655,67
BOV-04627,Fazenda Boa Vista,Angus,Primípara,3.0,5.1,64,412,Touro_D,Monta Natural,76.8,1,0,15,7.57,575.7,2562,64
BOV-04628,Fazenda São José,Angus,Multípara,4.6,4.4,33,497,Touro_I,IATF + Repasse,75.7,0,0,60,9.55,564.51,2817,365
BOV-04629,Fazenda São José,Brangus,Primípara,3.6,5.9,65,415,Touro_E,IATF + Repasse,74.5,0,0,60,10.44,515.75,2731,365
BOV-04630,Fazenda São José,Brangus,Primípara,4.5,3.7,49,440,Touro_A,Monta Natural,64.1,1,0,15,8.03,443.81,2775,49
BOV-04631,Fazenda Santa Helena,Angus,Multípara,9.9,7.0,32,560,Touro_I,Monta Natural,76.2,0,0,15,9.46,790.81,2880,365
BOV-04632,Fazenda Boa Vista,Hereford,Multípara,6.6,6.7,90,486,Touro_H,IATF + Repasse,66.9,1,0,60,6.47,651.26,2737,90
BOV-04633,Fazenda Esperança,Nelore,Novilha,2.7,7.1,0,348,Touro_E,IATF + Repasse,79.4,0,0,60,7.61,421.44,2329,365
BOV-04634,Fazenda Nova Aliança,Senepol,Multípara,10.2,5.3,49,405,Touro_C,IATF,70.2,1,0,45,8.46,410.92,2921,49
BOV-04635,Fazenda Santa Helena,Nelore,Multípara,6.3,4.9,41,352,Touro_I,TE,72.5,0,0,180,9.58,389.54,1683,365
BOV-04636,Fazenda Nova Aliança,Nelore,Multípara,4.1,5.6,100,417,Touro_L,IATF,75.8,0,0,45,8.08,415.17,2043,365
BOV-04637,Fazenda Boa Vista,Hereford,Primípara,2.7,4.9,86,483,Touro_G,IATF,73.8,0,0,45,7.95,532.3,2772,365
BOV-04638,Fazenda São José,Nelore,Primípara,4.3,4.3,62,377,Touro_L,IATF,55.0,1,1,45,10.45,314.74,2143,62
BOV-04639,Fazenda Esperança,Brangus,Multípara,10.7,4.8,70,476,Touro_K,IATF + Repasse,61.6,1,0,60,7.13,416.0,2365,70
BOV-04640,Fazenda Esperança,Hereford,Primípara,3.1,4.6,65,497,Touro_H,TE,67.3,1,0,180,7.22,473.17,2078,65
BOV-04641,Fazenda Nova Aliança,Hereford,Primípara,3.1,3.8,56,496,Touro_C,TE,74.4,1,0,180,7.18,710.67,2980,56
BOV-04642,Fazenda Boa Vista,Senepol,Novilha,2.7,6.5,0,377,Touro_F,IATF + Repasse,82.3,1,0,60,6.47,424.42,2709,0
BOV-04643,Fazenda Nova Aliança,Nelore,Novilha,2.9,6.0,0,347,Touro_L,Monta Natural,70.2,0,0,15,8.23,394.33,1843,365
